2020-04-09 13:06:04.719050,17.3849057529816,5.5,2.134367179228458,4.855811662888112,36.927051981590246
2020-04-09 13:06:04.825055,27.346273442798264,8.0,39.7604731643954,8.07572358371673,32.54618726302675
2020-04-09 13:06:04.929127,31.674667084007964,9.5,0.030199499311751588,7.866942518076673,0.10006015980832839
2020-04-09 13:06:05.033226,11.138702197948547,1.5,31.506745475000095,2.5307939308242777,8.451134359075208
2020-04-09 13:06:05.137498,38.28526939327635,9.5,7.860234710456955,7.387310962322453,14.993205627480846
2020-04-09 13:06:05.242966,20.526060331944713,7.5,10.968877447467937,3.389754662504554,19.88845393467117
2020-04-09 13:06:05.347280,14.323842419580778,3.5,35.82045089679265,8.472073467840527,35.553827990914996
2020-04-09 13:06:05.452744,21.740851836086446,10.5,4.8227385481268525,9.483361908788751,10.226339248057457
2020-04-09 13:06:05.556410,37.530570240359175,9.5,8.96311090484502,9.819467532278205,14.985738622785313
2020-04-09 13:06:05.660869,38.427875727482224,9.5,20.4847624438289,8.544066943905271,1.1044364464231915
2020-04-09 13:06:05.764601,38.2221098328266,6.0,28.723627843578527,5.710169452814094,31.635735816729394
2020-04-09 13:06:05.869784,38.06306649491091,9.5,6.649919314796802,3.223801401235363,1.5218804789896145
2020-04-09 13:06:05.974381,9.194056540589326,4.0,16.23990411883841,0.32413285928083235,30.3874155535771
2020-04-09 13:06:06.078832,21.037912305310087,3.0,20.47364392490293,0.5615511418455288,28.034142133916976
2020-04-09 13:06:06.183344,22.237883692642054,10.5,2.9230306637349206,8.202481289414722,16.375945451374974
2020-04-09 13:06:06.287824,18.66300507010269,4.0,29.612829782167086,6.1721994180997655,26.651228743450133
2020-04-09 13:06:06.392193,35.297404627152645,10.5,23.565658997235932,4.187867928417624,8.57506794941489
2020-04-09 13:06:06.495759,24.30130517670858,10.0,39.07913625553838,7.876531033583646,20.497880311191743
2020-04-09 13:06:06.599645,31.023353930575375,7.0,33.14578713284368,1.1325505920147805,36.63265774355741
2020-04-09 13:06:06.703887,31.863963723584156,3.5,32.58778014746964,7.797175586332545,22.342746005038908
2020-04-09 13:06:06.804580,28.75158751350718,10.0,8.454890950594466,9.45661020327604,32.330206841457134
2020-04-09 13:06:06.909517,39.247838317339074,9.0,4.524325347253875,2.9708376992350094,39.4075988823442
2020-04-09 13:06:07.012033,24.231025754176642,7.0,17.476050659150616,4.946452679080316,12.231202437571635
2020-04-09 13:06:07.115504,9.316642948714975,7.5,33.488497316681574,6.041694839263664,20.636710485419655
2020-04-09 13:06:07.220028,23.863730101491484,8.0,7.908491974015979,7.545799784225821,6.055354110428435
2020-04-09 13:06:07.321022,17.613370558107228,10.0,39.079967581600656,2.5471426863312563,26.789855994433776
2020-04-09 13:06:07.427031,25.0214406591257,7.0,20.026850530747538,8.810024906489167,21.402542743164112
2020-04-09 13:06:07.531012,26.49289283901571,4.0,8.580342082158992,9.937314778371928,37.044074474601956
2020-04-09 13:06:07.634012,21.060636995369904,7.5,19.81219831574424,7.5131138288022035,27.059475950691457
2020-04-09 13:06:07.738542,33.96854749425431,3.5,36.22609151951441,5.2779380552723065,39.3747664394615
2020-04-09 13:06:07.843538,15.79619421836734,11.5,14.701633520053065,4.342021528096248,27.3129719192301
2020-04-09 13:06:07.948106,26.632058890067412,9.0,7.080543350591122,1.9936836934108104,39.78714718809856
2020-04-09 13:06:08.050153,26.507411997104256,5.0,18.567367680861512,4.647476099527456,28.6157827922333
